"Method","BS_seed","K","KM_seed","ARI","NMI"
"ReThiN",4,100,20,0.619467626992893,0.66372195758027
"ReThiN",4,100,21,0.619467626992893,0.66372195758027
"ReThiN",4,100,22,0.619467626992893,0.66372195758027
"ReThiN",4,100,23,0.619467626992893,0.66372195758027
"ReThiN",4,100,24,0.619467626992893,0.66372195758027
"ReThiN",4,100,25,0.619467626992893,0.66372195758027
"ReThiN",4,100,26,0.619467626992893,0.66372195758027
"ReThiN",4,100,27,0.619467626992893,0.66372195758027
"ReThiN",4,100,28,0.626337012983809,0.685351129571417
"ReThiN",4,100,29,0.619467626992893,0.66372195758027
"ReThiN",4,100,30,0.619467626992893,0.66372195758027
"ReThiN",5,100,1,0.618562184813227,0.663671857967679
"ReThiN",5,100,2,0.618562184813227,0.663671857967679
"ReThiN",5,100,3,0.618562184813227,0.663671857967679
"ReThiN",5,100,4,0.618498517086867,0.663732425337907
"ReThiN",5,100,5,0.618498517086867,0.663732425337907
"ReThiN",5,100,6,0.619612303227941,0.661202049297514
"ReThiN",5,100,7,0.605548710996926,0.640089000123178
"ReThiN",5,100,8,0.618498517086867,0.663732425337907
"ReThiN",5,100,9,0.605548710996926,0.640089000123178
"ReThiN",5,100,10,0.605548710996926,0.640089000123178
"ReThiN",5,100,11,0.618498517086867,0.663732425337907
"ReThiN",5,100,12,0.618498517086867,0.663732425337907
"ReThiN",5,100,13,0.618562184813227,0.663671857967679
"ReThiN",5,100,14,0.619612303227941,0.661202049297514
"ReThiN",5,100,15,0.619612303227941,0.661202049297514
"ReThiN",5,100,16,0.618498517086867,0.663732425337907
"ReThiN",5,100,17,0.618562184813227,0.663671857967679
"ReThiN",5,100,18,0.618498517086867,0.663732425337907
"ReThiN",5,100,19,0.620053740765487,0.663420826315106
"ReThiN",5,100,20,0.618562184813227,0.663671857967679
"ReThiN",5,100,21,0.618498517086867,0.663732425337907
"ReThiN",5,100,22,0.618053587264533,0.661511699221559
"ReThiN",5,100,23,0.619612303227941,0.661202049297514
"ReThiN",5,100,24,0.618498517086867,0.663732425337907
"ReThiN",5,100,25,0.618562184813227,0.663671857967679
"ReThiN",5,100,26,0.605548710996926,0.640089000123178
"ReThiN",5,100,27,0.618562184813227,0.663671857967679
"ReThiN",5,100,28,0.605548710996926,0.640089000123178
"ReThiN",5,100,29,0.618498517086867,0.663732425337907
"ReThiN",5,100,30,0.620117273291574,0.663360258944878
"PLit",1,100,1,0.582017058828414,0.665592500562032
"PLit",1,100,2,0.582017058828414,0.665592500562032
"PLit",1,100,3,0.582017058828414,0.665592500562032
"PLit",1,100,4,0.582017058828414,0.665592500562032
"PLit",1,100,5,0.582017058828414,0.665592500562032
"PLit",1,100,6,0.582017058828414,0.665592500562032
"PLit",1,100,7,0.582017058828414,0.665592500562032
"PLit",1,100,8,0.582017058828414,0.665592500562032
"PLit",1,100,9,0.582017058828414,0.665592500562032
"PLit",1,100,10,0.582017058828414,0.665592500562032
"PLit",1,100,11,0.582017058828414,0.665592500562032
"PLit",1,100,12,0.582017058828414,0.665592500562032
"PLit",1,100,13,0.582017058828414,0.665592500562032
"PLit",1,100,14,0.582017058828414,0.665592500562032
"PLit",1,100,15,0.582017058828414,0.665592500562032
"PLit",1,100,16,0.582017058828414,0.665592500562032
"PLit",1,100,17,0.582017058828414,0.665592500562032
"PLit",1,100,18,0.582017058828414,0.665592500562032
"PLit",1,100,19,0.582017058828414,0.665592500562032
"PLit",1,100,20,0.582017058828414,0.665592500562032
"PLit",1,100,21,0.582017058828414,0.665592500562032
"PLit",1,100,22,0.582017058828414,0.665592500562032
"PLit",1,100,23,0.582017058828414,0.665592500562032
"PLit",1,100,24,0.582017058828414,0.665592500562032
"PLit",1,100,25,0.582017058828414,0.665592500562032
"PLit",1,100,26,0.582017058828414,0.665592500562032
"PLit",1,100,27,0.582017058828414,0.665592500562032
"PLit",1,100,28,0.582017058828414,0.665592500562032
"PLit",1,100,29,0.582017058828414,0.665592500562032
"PLit",1,100,30,0.582017058828414,0.665592500562032
"PLit",2,100,1,0.582017058828414,0.665592500562032
"PLit",2,100,2,0.582017058828414,0.665592500562032
"PLit",2,100,3,0.582017058828414,0.665592500562032
