"Method","BS_seed","K","KM_seed","ARI","NMI"
"PLit_NB",1,100,16,0.34838310007207,0.432091323238115
"PLit_NB",1,100,17,0.34838310007207,0.432091323238115
"PLit_NB",1,100,18,0.34838310007207,0.432091323238115
"PLit_NB",1,100,19,0.34838310007207,0.432091323238115
"PLit_NB",1,100,20,0.34838310007207,0.432091323238115
"PLit_NB",1,100,21,0.34838310007207,0.432091323238115
"PLit_NB",1,100,22,0.34838310007207,0.432091323238115
"PLit_NB",1,100,23,0.34838310007207,0.432091323238115
"PLit_NB",1,100,24,0.34838310007207,0.432091323238115
"PLit_NB",1,100,25,0.34838310007207,0.432091323238115
"PLit_NB",1,100,26,0.34838310007207,0.432091323238115
"PLit_NB",1,100,27,0.34838310007207,0.432091323238115
"PLit_NB",1,100,28,0.34838310007207,0.432091323238115
"PLit_NB",1,100,29,0.34838310007207,0.432091323238115
"PLit_NB",1,100,30,0.34838310007207,0.432091323238115
"PLit_NB",2,100,1,0.302212780575375,0.383835803119526
"PLit_NB",2,100,2,0.302212780575375,0.383835803119526
"PLit_NB",2,100,3,0.274301080643102,0.355408599867436
"PLit_NB",2,100,4,0.274301080643102,0.355408599867436
"PLit_NB",2,100,5,0.274301080643102,0.355408599867436
"PLit_NB",2,100,6,0.302212780575375,0.383835803119526
"PLit_NB",2,100,7,0.302212780575375,0.383835803119526
"PLit_NB",2,100,8,0.274301080643102,0.355408599867436
"PLit_NB",2,100,9,0.274301080643102,0.355408599867436
"PLit_NB",2,100,10,0.302212780575375,0.383835803119526
"PLit_NB",2,100,11,0.274301080643102,0.355408599867436
"PLit_NB",2,100,12,0.302212780575375,0.383835803119526
"PLit_NB",2,100,13,0.274301080643102,0.355408599867436
"PLit_NB",2,100,14,0.274301080643102,0.355408599867436
"PLit_NB",2,100,15,0.274301080643102,0.355408599867436
"PLit_NB",2,100,16,0.274301080643102,0.355408599867436
"PLit_NB",2,100,17,0.302212780575375,0.383835803119526
"PLit_NB",2,100,18,0.274301080643102,0.355408599867436
"PLit_NB",2,100,19,0.302212780575375,0.383835803119526
"PLit_NB",2,100,20,0.302212780575375,0.383835803119526
"PLit_NB",2,100,21,0.302212780575375,0.383835803119526
"PLit_NB",2,100,22,0.274301080643102,0.355408599867436
"PLit_NB",2,100,23,0.302212780575375,0.383835803119526
"PLit_NB",2,100,24,0.302212780575375,0.383835803119526
"PLit_NB",2,100,25,0.302212780575375,0.383835803119526
"PLit_NB",2,100,26,0.302212780575375,0.383835803119526
"PLit_NB",2,100,27,0.302212780575375,0.383835803119526
"PLit_NB",2,100,28,0.302212780575375,0.383835803119526
"PLit_NB",2,100,29,0.275447445892516,0.358724046346651
"PLit_NB",2,100,30,0.274301080643102,0.355408599867436
"PLit_NB",3,100,1,0.341336023346667,0.42437961814816
"PLit_NB",3,100,2,0.341336023346667,0.42437961814816
"PLit_NB",3,100,3,0.341336023346667,0.42437961814816
"PLit_NB",3,100,4,0.341336023346667,0.42437961814816
"PLit_NB",3,100,5,0.341336023346667,0.42437961814816
"PLit_NB",3,100,6,0.341336023346667,0.42437961814816
"PLit_NB",3,100,7,0.341336023346667,0.42437961814816
"PLit_NB",3,100,8,0.341336023346667,0.42437961814816
"PLit_NB",3,100,9,0.341336023346667,0.42437961814816
"PLit_NB",3,100,10,0.341336023346667,0.42437961814816
"PLit_NB",3,100,11,0.341336023346667,0.42437961814816
"PLit_NB",3,100,12,0.341336023346667,0.42437961814816
"PLit_NB",3,100,13,0.341336023346667,0.42437961814816
"PLit_NB",3,100,14,0.341336023346667,0.42437961814816
"PLit_NB",3,100,15,0.341336023346667,0.42437961814816
"PLit_NB",3,100,16,0.341336023346667,0.42437961814816
"PLit_NB",3,100,17,0.341336023346667,0.42437961814816
"PLit_NB",3,100,18,0.341336023346667,0.42437961814816
"PLit_NB",3,100,19,0.341336023346667,0.42437961814816
"PLit_NB",3,100,20,0.341336023346667,0.42437961814816
"PLit_NB",3,100,21,0.341336023346667,0.42437961814816
"PLit_NB",3,100,22,0.341336023346667,0.42437961814816
"PLit_NB",3,100,23,0.341336023346667,0.42437961814816
"PLit_NB",3,100,24,0.341336023346667,0.42437961814816
"PLit_NB",3,100,25,0.341336023346667,0.42437961814816
"PLit_NB",3,100,26,0.341336023346667,0.42437961814816
"PLit_NB",3,100,27,0.341336023346667,0.42437961814816
"PLit_NB",3,100,28,0.341336023346667,0.42437961814816
"PLit_NB",3,100,29,0.341336023346667,0.42437961814816
"PLit_NB",3,100,30,0.341336023346667,0.42437961814816
"PLit_NB",4,100,1,0.347035592092453,0.427380262320705
"PLit_NB",4,100,2,0.347035592092453,0.427380262320705
"PLit_NB",4,100,3,0.347035592092453,0.427380262320705
"PLit_NB",4,100,4,0.347035592092453,0.427380262320705
"PLit_NB",4,100,5,0.347035592092453,0.427380262320705
"PLit_NB",4,100,6,0.347035592092453,0.427380262320705
"PLit_NB",4,100,7,0.347035592092453,0.427380262320705
"PLit_NB",4,100,8,0.347035592092453,0.427380262320705
"PLit_NB",4,100,9,0.347035592092453,0.427380262320705
"PLit_NB",4,100,10,0.347035592092453,0.427380262320705
"PLit_NB",4,100,11,0.347035592092453,0.427380262320705
"PLit_NB",4,100,12,0.347035592092453,0.427380262320705
"PLit_NB",4,100,13,0.347035592092453,0.427380262320705
"PLit_NB",4,100,14,0.347035592092453,0.427380262320705
"PLit_NB",4,100,15,0.347035592092453,0.427380262320705
"PLit_NB",4,100,16,0.347035592092453,0.427380262320705
"PLit_NB",4,100,17,0.347035592092453,0.427380262320705
"PLit_NB",4,100,18,0.347035592092453,0.427380262320705
"PLit_NB",4,100,19,0.347035592092453,0.427380262320705
"PLit_NB",4,100,20,0.347035592092453,0.427380262320705
"PLit_NB",4,100,21,0.347035592092453,0.427380262320705
"PLit_NB",4,100,22,0.347035592092453,0.427380262320705
"PLit_NB",4,100,23,0.347035592092453,0.427380262320705
"PLit_NB",4,100,24,0.347035592092453,0.427380262320705
"PLit_NB",4,100,25,0.347035592092453,0.427380262320705
"PLit_NB",4,100,26,0.347035592092453,0.427380262320705
"PLit_NB",4,100,27,0.347035592092453,0.427380262320705
"PLit_NB",4,100,28,0.347035592092453,0.427380262320705
"PLit_NB",4,100,29,0.347035592092453,0.427380262320705
"PLit_NB",4,100,30,0.347035592092453,0.427380262320705
"PLit_NB",5,100,1,0.27560538337975,0.36638351198634
"PLit_NB",5,100,2,0.307007455206585,0.396226340200478
"PLit_NB",5,100,3,0.27560538337975,0.36638351198634
"PLit_NB",5,100,4,0.27560538337975,0.36638351198634
"PLit_NB",5,100,5,0.27560538337975,0.36638351198634
"PLit_NB",5,100,6,0.27560538337975,0.36638351198634
"PLit_NB",5,100,7,0.27560538337975,0.36638351198634
"PLit_NB",5,100,8,0.27560538337975,0.36638351198634
"PLit_NB",5,100,9,0.27560538337975,0.36638351198634
"PLit_NB",5,100,10,0.307007455206585,0.396226340200478
"PLit_NB",5,100,11,0.27560538337975,0.36638351198634
"PLit_NB",5,100,12,0.307007455206585,0.396226340200478
"PLit_NB",5,100,13,0.27560538337975,0.36638351198634
"PLit_NB",5,100,14,0.27560538337975,0.36638351198634
"PLit_NB",5,100,15,0.307007455206585,0.396226340200478
"PLit_NB",5,100,16,0.27560538337975,0.36638351198634
"PLit_NB",5,100,17,0.27560538337975,0.36638351198634
"PLit_NB",5,100,18,0.27560538337975,0.36638351198634
"PLit_NB",5,100,19,0.307007455206585,0.396226340200478
"PLit_NB",5,100,20,0.307007455206585,0.396226340200478
"PLit_NB",5,100,21,0.307007455206585,0.396226340200478
"PLit_NB",5,100,22,0.27560538337975,0.36638351198634
"PLit_NB",5,100,23,0.27560538337975,0.36638351198634
"PLit_NB",5,100,24,0.307007455206585,0.396226340200478
"PLit_NB",5,100,25,0.27560538337975,0.36638351198634
"PLit_NB",5,100,26,0.27560538337975,0.36638351198634
"PLit_NB",5,100,27,0.27560538337975,0.36638351198634
"PLit_NB",5,100,28,0.307007455206585,0.396226340200478
"PLit_NB",5,100,29,0.27560538337975,0.36638351198634
"PLit_NB",5,100,30,0.27560538337975,0.36638351198634
"scran_HVG",1,100,1,0.779133542216127,0.739399717365488
"scran_HVG",1,100,2,0.779133542216127,0.739399717365488
"scran_HVG",1,100,3,0.779133542216127,0.739399717365488
"scran_HVG",1,100,4,0.779133542216127,0.739399717365488
"scran_HVG",1,100,5,0.779133542216127,0.739399717365488
"scran_HVG",1,100,6,0.779133542216127,0.739399717365488
"scran_HVG",1,100,7,0.779133542216127,0.739399717365488
"scran_HVG",1,100,8,0.779133542216127,0.739399717365488
"scran_HVG",1,100,9,0.779133542216127,0.739399717365488
"scran_HVG",1,100,10,0.779133542216127,0.739399717365488
"scran_HVG",1,100,11,0.779133542216127,0.739399717365488
"scran_HVG",1,100,12,0.779133542216127,0.739399717365488
"scran_HVG",1,100,13,0.779133542216127,0.739399717365488
"scran_HVG",1,100,14,0.779133542216127,0.739399717365488
"scran_HVG",1,100,15,0.779133542216127,0.739399717365488
"scran_HVG",1,100,16,0.779133542216127,0.739399717365488
"scran_HVG",1,100,17,0.779133542216127,0.739399717365488
"scran_HVG",1,100,18,0.779133542216127,0.739399717365488
"scran_HVG",1,100,19,0.779133542216127,0.739399717365488
"scran_HVG",1,100,20,0.779133542216127,0.739399717365488
"scran_HVG",1,100,21,0.779133542216127,0.739399717365488
"scran_HVG",1,100,22,0.779133542216127,0.739399717365488
"scran_HVG",1,100,23,0.779133542216127,0.739399717365488
"scran_HVG",1,100,24,0.779133542216127,0.739399717365488
"scran_HVG",1,100,25,0.779133542216127,0.739399717365488
"scran_HVG",1,100,26,0.779133542216127,0.739399717365488
"scran_HVG",1,100,27,0.779133542216127,0.739399717365488
"scran_HVG",1,100,28,0.779133542216127,0.739399717365488
"scran_HVG",1,100,29,0.779133542216127,0.739399717365488
"scran_HVG",1,100,30,0.779133542216127,0.739399717365488
"scran_HVG",2,100,1,0.779133542216127,0.739399717365488
"scran_HVG",2,100,2,0.779133542216127,0.739399717365488
"scran_HVG",2,100,3,0.779133542216127,0.739399717365488
"scran_HVG",2,100,4,0.779133542216127,0.739399717365488
"scran_HVG",2,100,5,0.779133542216127,0.739399717365488
"scran_HVG",2,100,6,0.779133542216127,0.739399717365488
