"Method","BS_seed","K","KM_seed","ARI","NMI"
"scran_HVG",1,100,20,0.463963847152357,0.64984120575543
"scran_HVG",1,100,21,0.462062516122442,0.649843220241998
"scran_HVG",1,100,22,0.462163680726027,0.649926986444363
"scran_HVG",1,100,23,0.447729686669306,0.636577649786218
"scran_HVG",1,100,24,0.435837767627231,0.634979637621534
"scran_HVG",1,100,25,0.4490390362377,0.636902752963513
"scran_HVG",1,100,26,0.457819826487478,0.646509615781765
"scran_HVG",1,100,27,0.444834328915799,0.640033601719142
"scran_HVG",1,100,28,0.43653857873433,0.634038547400407
"scran_HVG",1,100,29,0.447729686669306,0.636577649786218
"scran_HVG",1,100,30,0.467067964988263,0.65882508522699
"scran_HVG",2,100,1,0.455091636808909,0.647732675610086
"scran_HVG",2,100,2,0.444362243930381,0.636325277010524
"scran_HVG",2,100,3,0.477716000613268,0.649609629311846
"scran_HVG",2,100,4,0.446266659853596,0.636459258137855
"scran_HVG",2,100,5,0.47977252805578,0.650124339070913
"scran_HVG",2,100,6,0.453488779264508,0.648125651413452
"scran_HVG",2,100,7,0.480212569786542,0.650359333494671
"scran_HVG",2,100,8,0.445448832926585,0.640694690534953
"scran_HVG",2,100,9,0.447716360545847,0.636364675325169
"scran_HVG",2,100,10,0.463963847152357,0.64984120575543
"scran_HVG",2,100,11,0.487329612450328,0.661707286741015
"scran_HVG",2,100,12,0.449033260688685,0.63690838816365
"scran_HVG",2,100,13,0.447140404140795,0.636358834628164
"scran_HVG",2,100,14,0.462062516122442,0.649843220241998
"scran_HVG",2,100,15,0.44727932724069,0.636400155375796
"scran_HVG",2,100,16,0.437981039883475,0.6346931974695
"scran_HVG",2,100,17,0.480835134230652,0.652263150954024
"scran_HVG",2,100,18,0.4810493478414,0.652304076079383
"scran_HVG",2,100,19,0.447390348751373,0.636981117845968
"scran_HVG",2,100,20,0.463963847152357,0.64984120575543
"scran_HVG",2,100,21,0.462062516122442,0.649843220241998
"scran_HVG",2,100,22,0.462163680726027,0.649926986444363
"scran_HVG",2,100,23,0.447729686669306,0.636577649786218
"scran_HVG",2,100,24,0.435837767627231,0.634979637621534
"scran_HVG",2,100,25,0.4490390362377,0.636902752963513
"scran_HVG",2,100,26,0.457819826487478,0.646509615781765
"scran_HVG",2,100,27,0.444834328915799,0.640033601719142
"scran_HVG",2,100,28,0.43653857873433,0.634038547400407
"scran_HVG",2,100,29,0.447729686669306,0.636577649786218
"scran_HVG",2,100,30,0.467067964988263,0.65882508522699
"scran_HVG",3,100,1,0.453928233753031,0.648950819591129
"scran_HVG",3,100,2,0.44312240010284,0.64436178498559
"scran_HVG",3,100,3,0.476460709697479,0.649841487110483
"scran_HVG",3,100,4,0.447883551716684,0.638737001320624
"scran_HVG",3,100,5,0.47839473945744,0.650444646891937
"scran_HVG",3,100,6,0.447606954157422,0.637836352347287
"scran_HVG",3,100,7,0.481180362914937,0.650850097262918
"scran_HVG",3,100,8,0.447606954157422,0.637836352347287
"scran_HVG",3,100,9,0.438229362050182,0.63636261990193
"scran_HVG",3,100,10,0.438229362050182,0.63636261990193
"scran_HVG",3,100,11,0.487875855506872,0.662651165409229
"scran_HVG",3,100,12,0.451672038842892,0.640028942911976
"scran_HVG",3,100,13,0.448770335698467,0.638122862077483
"scran_HVG",3,100,14,0.462746822039414,0.650793474716199
"scran_HVG",3,100,15,0.448674229041029,0.639842175308222
"scran_HVG",3,100,16,0.439579441534491,0.63697127926558
"scran_HVG",3,100,17,0.448770335698467,0.638122862077483
"scran_HVG",3,100,18,0.481638426892085,0.653562715090808
"scran_HVG",3,100,19,0.448610151621585,0.639148842096319
"scran_HVG",3,100,20,0.462746822039414,0.650793474716199
"scran_HVG",3,100,21,0.462746822039414,0.650793474716199
"scran_HVG",3,100,22,0.511598619475635,0.674440438826497
"scran_HVG",3,100,23,0.448858017304825,0.637917663714258
"scran_HVG",3,100,24,0.48496219684667,0.675803009573919
"scran_HVG",3,100,25,0.449744861094506,0.638558819061503
"scran_HVG",3,100,26,0.453713165932002,0.650531826734803
"scran_HVG",3,100,27,0.461341560555611,0.653997580151162
"scran_HVG",3,100,28,0.439657503848647,0.637347489328758
"scran_HVG",3,100,29,0.447606954157422,0.637836352347287
"scran_HVG",3,100,30,0.468595934949989,0.66109342415905
"scran_HVG",4,100,1,0.455091636808909,0.647732675610086
"scran_HVG",4,100,2,0.444362243930381,0.636325277010524
"scran_HVG",4,100,3,0.477716000613268,0.649609629311846
"scran_HVG",4,100,4,0.446266659853596,0.636459258137855
"scran_HVG",4,100,5,0.47977252805578,0.650124339070913
"scran_HVG",4,100,6,0.453488779264508,0.648125651413452
"scran_HVG",4,100,7,0.480212569786542,0.650359333494671
"scran_HVG",4,100,8,0.445448832926585,0.640694690534953
"scran_HVG",4,100,9,0.447716360545847,0.636364675325169
"scran_HVG",4,100,10,0.463963847152357,0.64984120575543
"scran_HVG",4,100,11,0.487329612450328,0.661707286741015
"scran_HVG",4,100,12,0.449033260688685,0.63690838816365
"scran_HVG",4,100,13,0.447140404140795,0.636358834628164
"scran_HVG",4,100,14,0.462062516122442,0.649843220241998
"scran_HVG",4,100,15,0.44727932724069,0.636400155375796
"scran_HVG",4,100,16,0.437981039883475,0.6346931974695
"scran_HVG",4,100,17,0.480835134230652,0.652263150954024
"scran_HVG",4,100,18,0.4810493478414,0.652304076079383
"scran_HVG",4,100,19,0.447390348751373,0.636981117845968
"scran_HVG",4,100,20,0.463963847152357,0.64984120575543
"scran_HVG",4,100,21,0.462062516122442,0.649843220241998
"scran_HVG",4,100,22,0.462163680726027,0.649926986444363
"scran_HVG",4,100,23,0.447729686669306,0.636577649786218
"scran_HVG",4,100,24,0.435837767627231,0.634979637621534
"scran_HVG",4,100,25,0.4490390362377,0.636902752963513
"scran_HVG",4,100,26,0.457819826487478,0.646509615781765
"scran_HVG",4,100,27,0.444834328915799,0.640033601719142
"scran_HVG",4,100,28,0.43653857873433,0.634038547400407
"scran_HVG",4,100,29,0.447729686669306,0.636577649786218
"scran_HVG",4,100,30,0.467067964988263,0.65882508522699
"scran_HVG",5,100,1,0.455091636808909,0.647732675610086
"scran_HVG",5,100,2,0.444362243930381,0.636325277010524
"scran_HVG",5,100,3,0.477716000613268,0.649609629311846
"scran_HVG",5,100,4,0.446266659853596,0.636459258137855
"scran_HVG",5,100,5,0.47977252805578,0.650124339070913
"scran_HVG",5,100,6,0.453488779264508,0.648125651413452
"scran_HVG",5,100,7,0.480212569786542,0.650359333494671
"scran_HVG",5,100,8,0.445448832926585,0.640694690534953
"scran_HVG",5,100,9,0.447716360545847,0.636364675325169
"scran_HVG",5,100,10,0.463963847152357,0.64984120575543
"scran_HVG",5,100,11,0.487329612450328,0.661707286741015
"scran_HVG",5,100,12,0.449033260688685,0.63690838816365
"scran_HVG",5,100,13,0.447140404140795,0.636358834628164
"scran_HVG",5,100,14,0.462062516122442,0.649843220241998
"scran_HVG",5,100,15,0.44727932724069,0.636400155375796
"scran_HVG",5,100,16,0.437981039883475,0.6346931974695
"scran_HVG",5,100,17,0.480835134230652,0.652263150954024
"scran_HVG",5,100,18,0.4810493478414,0.652304076079383
"scran_HVG",5,100,19,0.447390348751373,0.636981117845968
"scran_HVG",5,100,20,0.463963847152357,0.64984120575543
"scran_HVG",5,100,21,0.462062516122442,0.649843220241998
"scran_HVG",5,100,22,0.462163680726027,0.649926986444363
"scran_HVG",5,100,23,0.447729686669306,0.636577649786218
"scran_HVG",5,100,24,0.435837767627231,0.634979637621534
"scran_HVG",5,100,25,0.4490390362377,0.636902752963513
"scran_HVG",5,100,26,0.457819826487478,0.646509615781765
"scran_HVG",5,100,27,0.444834328915799,0.640033601719142
"scran_HVG",5,100,28,0.43653857873433,0.634038547400407
"scran_HVG",5,100,29,0.447729686669306,0.636577649786218
"scran_HVG",5,100,30,0.467067964988263,0.65882508522699
"scry_Deviance",1,100,1,0.513729158088096,0.654219632353727
"scry_Deviance",1,100,2,0.451596703426612,0.636303805997985
"scry_Deviance",1,100,3,0.453009367557579,0.637040207958802
"scry_Deviance",1,100,4,0.512534100931252,0.653536929051496
"scry_Deviance",1,100,5,0.50038380814553,0.648541758733028
"scry_Deviance",1,100,6,0.452816890048419,0.637065322141832
"scry_Deviance",1,100,7,0.52191031641653,0.66096411501193
"scry_Deviance",1,100,8,0.450285017182631,0.633517909882126
"scry_Deviance",1,100,9,0.512534100931252,0.653536929051496
"scry_Deviance",1,100,10,0.499025424772679,0.647435072601768
"scry_Deviance",1,100,11,0.515915193731839,0.662640022261648
"scry_Deviance",1,100,12,0.447409355851667,0.632285845668857
"scry_Deviance",1,100,13,0.514794662544845,0.66231347633079
"scry_Deviance",1,100,14,0.513452715582446,0.661071039113888
"scry_Deviance",1,100,15,0.502276763352069,0.65035299330109
"scry_Deviance",1,100,16,0.49900819625835,0.648284073373059
"scry_Deviance",1,100,17,0.4515529717657,0.635991618147028
"scry_Deviance",1,100,18,0.448553136973807,0.632387677578987
"scry_Deviance",1,100,19,0.512534100931252,0.653536929051496
"scry_Deviance",1,100,20,0.515441537700081,0.655915879115867
"scry_Deviance",1,100,21,0.512842380653845,0.653760831899239
"scry_Deviance",1,100,22,0.498930393420888,0.647582241799498
"scry_Deviance",1,100,23,0.499874916921642,0.647691617821612
"scry_Deviance",1,100,24,0.452816890048419,0.637065322141832
"scry_Deviance",1,100,25,0.455020138553602,0.639121157144327
"scry_Deviance",1,100,26,0.520646446479728,0.66949132844099
"scry_Deviance",1,100,27,0.514194216660177,0.654732892544172
"scry_Deviance",1,100,28,0.452816890048419,0.637065322141832
"scry_Deviance",1,100,29,0.498853519644038,0.647713080393985
"scry_Deviance",1,100,30,0.590457569908661,0.683849092038029
